Job_ID,Job_Title,Company,Location,Job_Type,Experience,Salary,Industry,Skills,Posting_Date,Applications
1834,SQL Developer,Cognizant,Pune,Full-time,1-3 Years,614403,Analytics,"Tableau, Machine Learning, Power BI, Pandas, Statistics",2025-08-03,593
1835,Data Analyst,Tech Mahindra,Gurugram,Internship,Fresher,768939,IT Services,"Excel, NumPy, SQL, Tableau, Pandas",2025-03-30,479
1836,Data Analyst,Amazon,Chennai,Full-time,3-5 Years,1195175,Analytics,"NumPy, Azure, Power BI, Machine Learning",2025-05-08,71
1837,BI Developer,IBM,Chennai,Contract,Fresher,1949329,Finance,"Python, Machine Learning, SQL, Statistics",2025-09-28,108
1838,Data Scientist,Infosys,Pune,Internship,3-5 Years,1072391,E-commerce,"SQL, Power BI, Excel, Statistics",2025-01-23,35
1839,SQL Developer,TCS,Gurugram,Contract,5+ Years,267579,Consulting,"Power BI, SQL, Statistics, Python, Pandas",2025-03-02,212
1840,Data Analyst,Microsoft,Noida,Full-time,5+ Years,457612,IT Services,"Tableau, Python",2025-03-25,965
1841,Python Developer,HCL,Delhi,Full-time,1-3 Years,698529,E-commerce,"SQL, Pandas, Statistics, Python, Machine Learning",2025-01-07,112
1842,SQL Developer,Flipkart,Pune,Internship,Fresher,2377882,Analytics,"Azure, Tableau",2025-11-19,870
1843,Data Engineer,Amazon,Kolkata,Internship,3-5 Years,289533,E-commerce,"SQL, Excel",2025-11-22,986
1844,ML Engineer,Accenture,Mumbai,Contract,1-3 Years,750715,IT Services,"Power BI, NumPy, Pandas, Tableau, Machine Learning",2025-08-13,8
1845,Data Scientist,Google,Delhi,Contract,Fresher,1200838,Finance,"Statistics, SQL",2025-08-30,441
1846,Business Analyst,Google,Ahmedabad,Internship,1-3 Years,794330,Consulting,"Tableau, Pandas, NumPy, Statistics, Python",2025-01-15,553
1847,Data Engineer,Capgemini,Noida,Full-time,5+ Years,2008358,Healthcare,"Python, Power BI",2025-04-12,822
1848,Data Analyst,Oracle,Kolkata,Internship,3-5 Years,2202541,Healthcare,"Python, Power BI",2025-05-27,671
1849,BI Developer,Accenture,Pune,Full-time,5+ Years,1031075,Consulting,"Statistics, Python",2025-05-12,813
1850,SQL Developer,Cognizant,Mumbai,Internship,3-5 Years,1921055,E-commerce,"Python, Statistics, Pandas, Machine Learning, NumPy",2025-07-16,370
1851,SQL Developer,IBM,Hyderabad,Full-time,3-5 Years,845748,IT Services,"Python, SQL, Statistics, Power BI",2025-02-03,848
1852,SQL Developer,Infosys,Bengaluru,Internship,Fresher,1162620,Consulting,"Python, NumPy, Tableau, Statistics",2025-03-16,165
1853,Python Developer,Microsoft,Hyderabad,Contract,1-3 Years,824424,Analytics,"NumPy, SQL, Excel, Python",2025-05-25,15
1854,Business Analyst,Microsoft,Chennai,Contract,Fresher,314887,Analytics,"Python, Power BI, SQL",2025-06-04,382
1855,SQL Developer,Deloitte,Mumbai,Contract,5+ Years,1469710,Finance,"Excel, Machine Learning, Azure",2025-02-06,322
1856,Business Analyst,Infosys,Bengaluru,Internship,Fresher,746989,Analytics,"Statistics, Tableau, Power BI, Excel, NumPy",2025-10-09,844
1857,SQL Developer,Amazon,Hyderabad,Internship,5+ Years,1285078,Healthcare,"Machine Learning, SQL, Power BI, Tableau",2025-10-27,793
1858,Data Engineer,Flipkart,Delhi,Internship,Fresher,811979,Consulting,"Azure, Pandas, SQL, Power BI",2025-02-09,375
1859,Data Scientist,Tech Mahindra,Bengaluru,Contract,5+ Years,924344,Consulting,"Python, Power BI, Tableau, Statistics, NumPy",2025-05-13,450
1860,BI Developer,Tech Mahindra,Delhi,Internship,1-3 Years,403840,Analytics,"Pandas, SQL",2025-07-09,32
1861,Python Developer,TCS,Kolkata,Internship,Fresher,1766885,Finance,"Pandas, NumPy, Excel, Azure",2025-08-24,685
1862,Python Developer,Infosys,Delhi,Internship,3-5 Years,1207437,Healthcare,"Power BI, Pandas",2025-02-01,308
1863,BI Developer,Cognizant,Mumbai,Contract,5+ Years,1009453,Finance,"Power BI, Azure",2025-02-07,345
1864,SQL Developer,Oracle,Kolkata,Internship,1-3 Years,2141078,Consulting,"Python, Pandas, Statistics, Excel",2025-05-13,261
1865,Data Analyst,Deloitte,Chennai,Contract,1-3 Years,853211,Finance,"Excel, Machine Learning",2025-03-11,218
1866,SQL Developer,Deloitte,Chennai,Contract,1-3 Years,1752125,Healthcare,"Excel, NumPy, Statistics",2025-10-08,744
1867,Data Engineer,IBM,Bengaluru,Internship,Fresher,1354134,Healthcare,"Azure, Excel, Power BI, Python, Machine Learning",2025-09-16,347
1868,Python Developer,HCL,Bengaluru,Internship,Fresher,2451281,Healthcare,"Pandas, Excel, Statistics",2025-07-09,765
1869,ML Engineer,IBM,Delhi,Internship,3-5 Years,287054,Analytics,"Machine Learning, Statistics, Pandas",2025-02-12,64
1870,Data Engineer,Deloitte,Mumbai,Internship,3-5 Years,915993,Finance,"Azure, Python",2025-08-31,252
1871,BI Developer,Wipro,Pune,Internship,1-3 Years,1937960,E-commerce,"Pandas, Excel, Power BI",2025-09-27,66
1872,Data Scientist,Wipro,Pune,Internship,Fresher,696344,IT Services,"Machine Learning, Pandas, Statistics, Tableau, Python",2025-12-28,996
1873,Business Analyst,Tech Mahindra,Pune,Full-time,3-5 Years,911083,Healthcare,"SQL, Tableau, NumPy, Statistics",2025-09-09,570
1874,Python Developer,TCS,Mumbai,Full-time,Fresher,2031871,Healthcare,"Excel, Power BI",2025-07-26,196
1875,Data Scientist,Microsoft,Chennai,Contract,Fresher,651207,Analytics,"Statistics, Tableau, Pandas",2025-01-16,853
1876,Data Analyst,Tech Mahindra,Kolkata,Full-time,Fresher,2139856,Finance,"Excel, SQL",2025-02-09,414
1877,Data Engineer,Flipkart,Bengaluru,Internship,Fresher,387984,Analytics,"Excel, Power BI, Statistics",2025-04-10,860
1878,Data Scientist,HCL,Gurugram,Internship,1-3 Years,724511,Finance,"Azure, Tableau, Pandas",2025-08-23,448
1879,Data Analyst,Cognizant,Noida,Contract,Fresher,1918068,Analytics,"Python, Power BI, Machine Learning, Tableau",2025-05-04,751
1880,ML Engineer,Infosys,Ahmedabad,Full-time,1-3 Years,783601,Finance,"Pandas, Power BI, SQL",2025-11-10,168
1881,Business Analyst,Amazon,Chennai,Full-time,3-5 Years,450311,Analytics,"Python, Power BI, Statistics, Machine Learning, Excel",2025-10-21,468
1882,ML Engineer,Amazon,Pune,Internship,1-3 Years,1523904,Analytics,"Azure, Pandas, Tableau",2025-07-22,643
1883,ML Engineer,TCS,Delhi,Contract,Fresher,2370914,Healthcare,"Tableau, Python, Statistics, Machine Learning, Excel",2025-11-17,377
1884,Data Analyst,Wipro,Bengaluru,Contract,Fresher,683199,Healthcare,"Azure, Python, Power BI",2025-07-31,195
1885,ML Engineer,Google,Gurugram,Full-time,Fresher,1422277,Analytics,"Azure, Excel",2025-02-09,182
1886,ML Engineer,Accenture,Noida,Full-time,1-3 Years,277516,Consulting,"Machine Learning, SQL, Python",2025-03-22,162
1887,ML Engineer,Capgemini,Bengaluru,Full-time,1-3 Years,1666184,Analytics,"Python, Excel, Statistics, Tableau",2025-07-11,521
1888,BI Developer,Microsoft,Noida,Contract,1-3 Years,1280134,Consulting,"Tableau, Excel, Statistics",2025-10-11,946
1889,SQL Developer,Wipro,Bengaluru,Contract,Fresher,1704666,Healthcare,"SQL, Power BI, Tableau",2025-03-25,775
1890,Business Analyst,Wipro,Ahmedabad,Full-time,5+ Years,1648128,Healthcare,"Machine Learning, Power BI, Python, Pandas, SQL",2025-05-19,253
1891,SQL Developer,Accenture,Hyderabad,Internship,5+ Years,1545998,Healthcare,"Tableau, Power BI, SQL, Python",2025-09-12,398
1892,BI Developer,Oracle,Hyderabad,Contract,1-3 Years,2129621,Analytics,"Azure, Power BI",2025-04-04,190
1893,Data Engineer,Infosys,Noida,Full-time,5+ Years,1811862,Consulting,"Power BI, Statistics, Tableau, Excel, Azure",2025-07-22,159
1894,SQL Developer,HCL,Chennai,Full-time,1-3 Years,356555,Healthcare,"SQL, Pandas, Excel, Python, Statistics",2025-12-08,589
1895,Data Scientist,Oracle,Kolkata,Internship,3-5 Years,826417,Analytics,"Excel, Power BI",2025-10-31,727
1896,Business Analyst,Capgemini,Noida,Internship,3-5 Years,291662,Analytics,"Tableau, Excel",2025-02-24,742
1897,Business Analyst,IBM,Hyderabad,Internship,1-3 Years,457070,Healthcare,"Pandas, Azure, Power BI, NumPy, Excel",2025-03-13,624
1898,ML Engineer,Microsoft,Gurugram,Full-time,1-3 Years,641849,Healthcare,"Tableau, Machine Learning, SQL",2025-03-06,609
1899,Data Analyst,HCL,Kolkata,Internship,5+ Years,423842,Finance,"Statistics, Excel, NumPy, SQL, Azure",2025-04-03,608
1900,SQL Developer,Capgemini,Hyderabad,Internship,Fresher,945957,Analytics,"NumPy, Tableau, Statistics, Power BI, Python",2025-10-29,909
1901,ML Engineer,Oracle,Kolkata,Internship,1-3 Years,970565,Analytics,"Pandas, Power BI, Statistics, Azure, SQL",2025-09-24,23
1902,BI Developer,Tech Mahindra,Delhi,Full-time,1-3 Years,1770068,Analytics,"Machine Learning, Azure, SQL",2025-09-18,809
1903,SQL Developer,Wipro,Kolkata,Full-time,1-3 Years,1019935,Analytics,"SQL, NumPy",2025-10-27,192
1904,SQL Developer,Wipro,Gurugram,Internship,1-3 Years,1974652,Consulting,"Power BI, Python, SQL, Statistics",2025-06-30,973
1905,Data Scientist,Accenture,Gurugram,Full-time,3-5 Years,984016,Healthcare,"Python, Statistics",2025-03-28,408
1906,Data Engineer,TCS,Pune,Internship,5+ Years,251034,Analytics,"Python, Machine Learning, Statistics, SQL",2025-03-29,194
1907,Data Engineer,Amazon,Gurugram,Contract,Fresher,328697,E-commerce,"Azure, SQL, Python",2025-02-04,760
1908,Python Developer,Accenture,Mumbai,Full-time,1-3 Years,814002,Consulting,"Pandas, SQL, NumPy, Tableau",2025-02-13,232
1909,Data Analyst,Microsoft,Bengaluru,Internship,Fresher,2468269,Consulting,"Pandas, Python, Machine Learning, Excel, Power BI",2025-07-15,414
1910,SQL Developer,Amazon,Bengaluru,Internship,5+ Years,794416,Finance,"Excel, NumPy, Machine Learning, Python",2025-02-26,20
1911,ML Engineer,Accenture,Delhi,Full-time,1-3 Years,1388237,Finance,"Pandas, Statistics",2025-10-21,679
1912,Python Developer,Oracle,Hyderabad,Full-time,1-3 Years,1971202,IT Services,"Azure, Tableau",2025-03-17,294
1913,Business Analyst,Tech Mahindra,Gurugram,Full-time,1-3 Years,665830,Finance,"Tableau, Azure, SQL, Machine Learning",2025-12-31,206
1914,Data Scientist,Deloitte,Delhi,Contract,5+ Years,2445126,Analytics,"Statistics, Python, Azure, Pandas, Machine Learning",2025-08-24,218
1915,BI Developer,Wipro,Ahmedabad,Full-time,3-5 Years,2047539,IT Services,"Machine Learning, Azure, SQL, Tableau, Statistics",2025-05-09,456
1916,Business Analyst,Amazon,Delhi,Contract,1-3 Years,973247,Analytics,"Python, Power BI, Tableau",2025-01-11,578
1917,Data Engineer,HCL,Gurugram,Internship,Fresher,2331256,Consulting,"Tableau, Machine Learning, Statistics",2025-04-23,804
1918,Python Developer,Cognizant,Chennai,Contract,3-5 Years,2131712,Healthcare,"Power BI, Machine Learning",2025-06-21,900
1919,ML Engineer,Microsoft,Noida,Internship,1-3 Years,2003309,Healthcare,"Tableau, Pandas",2025-05-31,182
1920,SQL Developer,Microsoft,Gurugram,Full-time,Fresher,263475,Healthcare,"Excel, NumPy, Machine Learning, Pandas",2025-04-12,911
1921,Data Engineer,Microsoft,Gurugram,Full-time,Fresher,1889196,E-commerce,"Excel, Machine Learning, Python, Statistics",2025-06-10,822
1922,Python Developer,Deloitte,Kolkata,Full-time,3-5 Years,2042398,IT Services,"Pandas, Statistics, SQL, Power BI",2025-01-17,232
1923,BI Developer,HCL,Noida,Internship,Fresher,1911696,E-commerce,"SQL, NumPy, Pandas, Statistics, Machine Learning",2025-08-22,991
1924,SQL Developer,HCL,Chennai,Internship,1-3 Years,1876129,Consulting,"NumPy, SQL, Machine Learning, Pandas, Power BI",2025-06-29,908
1925,Business Analyst,Cognizant,Mumbai,Contract,Fresher,500863,Consulting,"Pandas, Power BI, SQL, Python, Tableau",2025-12-22,320
1926,Data Analyst,Microsoft,Delhi,Contract,5+ Years,335705,Analytics,"Machine Learning, Statistics, NumPy",2025-06-21,39
1927,Data Analyst,Accenture,Noida,Internship,3-5 Years,2031764,Healthcare,"Excel, Python, Statistics",2025-06-22,499
1928,Data Engineer,Oracle,Noida,Full-time,5+ Years,2225530,E-commerce,"NumPy, Power BI",2025-11-27,192
1929,SQL Developer,Tech Mahindra,Delhi,Contract,3-5 Years,590922,Healthcare,"NumPy, Pandas",2025-04-04,525
1930,SQL Developer,Capgemini,Noida,Contract,3-5 Years,445835,Finance,"Excel, Statistics, Azure, Power BI, Machine Learning",2025-11-28,837
1931,Data Engineer,Tech Mahindra,Bengaluru,Contract,3-5 Years,1603304,IT Services,"Azure, Power BI, NumPy, Statistics",2025-03-28,125
1932,Data Engineer,TCS,Gurugram,Contract,5+ Years,576105,Healthcare,"Pandas, Python, Statistics, Excel, SQL",2025-12-22,196
1933,Business Analyst,Tech Mahindra,Pune,Contract,Fresher,2240476,Consulting,"NumPy, SQL, Power BI",2025-02-01,507
1934,Data Scientist,Tech Mahindra,Mumbai,Full-time,1-3 Years,2194691,IT Services,"Python, NumPy, Statistics, Pandas, Power BI",2025-03-03,630
1935,Data Scientist,Tech Mahindra,Ahmedabad,Internship,1-3 Years,376697,Consulting,"SQL, Excel, Machine Learning",2025-05-15,314
1936,Data Analyst,Infosys,Gurugram,Internship,5+ Years,2135931,IT Services,"Azure, Power BI, SQL, Tableau, NumPy",2025-12-18,844
1937,Data Engineer,Accenture,Bengaluru,Internship,3-5 Years,2475086,Consulting,"Excel, NumPy, Tableau, Machine Learning",2025-10-03,810
1938,Data Analyst,Microsoft,Pune,Contract,Fresher,2204161,E-commerce,"Statistics, Pandas",2025-05-06,519
1939,SQL Developer,Oracle,Chennai,Contract,3-5 Years,1180271,E-commerce,"Machine Learning, NumPy",2025-01-03,598
1940,Business Analyst,Tech Mahindra,Gurugram,Contract,1-3 Years,2393298,IT Services,"Python, Excel, Pandas, Statistics",2025-01-27,52
1941,Data Engineer,TCS,Ahmedabad,Full-time,5+ Years,1501344,IT Services,"Python, Excel, Azure, Tableau, Machine Learning",2025-02-28,557
1942,Business Analyst,Deloitte,Pune,Internship,1-3 Years,2467495,Consulting,"NumPy, Power BI, Tableau, Statistics, Azure",2025-01-17,867
1943,ML Engineer,Google,Bengaluru,Contract,Fresher,2169495,Consulting,"Azure, Power BI, Pandas, Machine Learning",2025-09-27,287
1944,Business Analyst,Tech Mahindra,Kolkata,Full-time,5+ Years,721159,E-commerce,"SQL, Power BI, Pandas, Excel, Statistics",2025-02-15,140
1945,Data Analyst,Cognizant,Pune,Full-time,1-3 Years,753513,Finance,"Power BI, Statistics",2025-01-08,204
1946,BI Developer,HCL,Gurugram,Full-time,3-5 Years,1850064,E-commerce,"Tableau, Machine Learning, Pandas",2025-12-11,926
1947,Business Analyst,Wipro,Bengaluru,Contract,3-5 Years,848125,Analytics,"Machine Learning, Excel, Statistics",2025-01-04,615
1948,Business Analyst,Flipkart,Pune,Full-time,5+ Years,1777699,Consulting,"Power BI, NumPy",2025-01-10,936
1949,Data Engineer,Tech Mahindra,Bengaluru,Full-time,5+ Years,2132652,IT Services,"Tableau, Excel, Statistics",2025-05-17,330
1950,BI Developer,TCS,Mumbai,Internship,1-3 Years,2032219,Analytics,"NumPy, Pandas",2025-03-10,813
1951,BI Developer,Oracle,Bengaluru,Full-time,5+ Years,1390755,Healthcare,"SQL, Machine Learning, Pandas",2025-07-08,515
1952,ML Engineer,HCL,Chennai,Internship,1-3 Years,1078733,Consulting,"Statistics, Python, Azure",2025-05-08,417
1953,SQL Developer,HCL,Ahmedabad,Full-time,1-3 Years,1813775,Healthcare,"Azure, Pandas, Power BI, SQL",2025-08-26,771
1954,BI Developer,Wipro,Ahmedabad,Contract,5+ Years,1023928,Consulting,"Azure, Power BI, Python, Excel, Statistics",2025-01-26,412
1955,Data Engineer,Flipkart,Ahmedabad,Contract,5+ Years,992059,Consulting,"Statistics, Power BI, Excel, SQL",2025-02-07,333
1956,Data Engineer,Amazon,Chennai,Contract,5+ Years,2327993,Finance,"Machine Learning, Statistics, Python",2025-10-11,313
1957,Python Developer,HCL,Kolkata,Full-time,Fresher,2444700,Analytics,"SQL, Machine Learning, Excel",2025-03-04,622
1958,Python Developer,Google,Ahmedabad,Full-time,1-3 Years,778711,Finance,"Python, Azure",2025-09-28,923
1959,BI Developer,HCL,Bengaluru,Contract,5+ Years,1923091,Consulting,"Tableau, Excel",2025-02-04,878
1960,BI Developer,Microsoft,Ahmedabad,Full-time,1-3 Years,1510468,IT Services,"Excel, NumPy",2025-01-18,836
1961,Data Engineer,Capgemini,Pune,Contract,5+ Years,805305,IT Services,"Machine Learning, Statistics, Tableau, SQL, Azure",2025-10-22,809
1962,Data Scientist,HCL,Bengaluru,Internship,1-3 Years,483250,Healthcare,"Excel, Machine Learning, Azure",2025-12-08,36
1963,Data Engineer,Tech Mahindra,Chennai,Contract,Fresher,1344792,Healthcare,"Power BI, NumPy, Python, Machine Learning, Azure",2025-10-19,416
1964,Data Scientist,Flipkart,Bengaluru,Full-time,5+ Years,1778804,Consulting,"Pandas, Statistics",2025-10-01,423
1965,SQL Developer,IBM,Mumbai,Internship,1-3 Years,1467940,IT Services,"Excel, Tableau, Pandas, Power BI",2025-02-21,128
1966,Data Scientist,Capgemini,Noida,Full-time,1-3 Years,2272333,E-commerce,"Statistics, SQL, Python, Pandas",2025-12-30,513
1967,Data Engineer,Accenture,Pune,Full-time,5+ Years,1716378,IT Services,"Statistics, SQL, Power BI",2025-09-08,994
1968,Data Scientist,Microsoft,Mumbai,Contract,Fresher,1081629,Healthcare,"Excel, Azure, Pandas, Python, SQL",2025-01-24,310
1969,BI Developer,Amazon,Gurugram,Internship,5+ Years,1452134,Healthcare,"Tableau, Pandas",2025-04-05,446
1970,Data Engineer,Microsoft,Kolkata,Internship,1-3 Years,1195784,Analytics,"Python, Pandas",2025-01-14,428
1971,Business Analyst,Google,Ahmedabad,Full-time,5+ Years,393092,E-commerce,"SQL, Pandas, Excel, Machine Learning",2025-06-14,175
1972,ML Engineer,Infosys,Gurugram,Internship,5+ Years,1057762,Analytics,"Azure, SQL",2025-10-03,576
1973,Data Analyst,Capgemini,Mumbai,Contract,Fresher,650288,Analytics,"Tableau, Azure, Statistics, Machine Learning, Power BI",2025-07-01,259
1974,Business Analyst,Flipkart,Chennai,Full-time,5+ Years,2233045,IT Services,"Tableau, Python",2025-11-05,606
1975,Data Analyst,Microsoft,Gurugram,Internship,3-5 Years,741696,Healthcare,"Python, Excel, Power BI, SQL",2025-05-06,88
1976,Data Analyst,Oracle,Noida,Contract,5+ Years,1901113,Consulting,"Excel, NumPy",2025-10-04,385
1977,SQL Developer,Oracle,Gurugram,Contract,Fresher,2115693,Healthcare,"Power BI, Statistics",2025-10-06,334
1978,ML Engineer,Infosys,Chennai,Internship,5+ Years,1116738,Consulting,"Machine Learning, Statistics, Power BI",2025-03-22,209
1979,Python Developer,IBM,Delhi,Internship,3-5 Years,336675,Healthcare,"Statistics, Pandas",2025-01-29,48
1980,Data Engineer,TCS,Ahmedabad,Full-time,Fresher,742765,Healthcare,"NumPy, Tableau",2025-09-16,891
1981,Business Analyst,Infosys,Noida,Contract,1-3 Years,1884929,Finance,"SQL, Machine Learning",2025-04-24,555
1982,ML Engineer,Cognizant,Bengaluru,Internship,1-3 Years,1924956,Consulting,"SQL, Azure, Statistics",2025-05-22,38
1983,Data Engineer,Google,Pune,Full-time,Fresher,1565079,Consulting,"Python, Pandas, NumPy, Power BI, Statistics",2025-06-01,733
1984,BI Developer,Deloitte,Bengaluru,Contract,1-3 Years,1074962,IT Services,"SQL, Tableau, Statistics, Machine Learning, Python",2025-05-23,847
1985,ML Engineer,Microsoft,Noida,Contract,3-5 Years,2016743,Finance,"Statistics, Power BI, Azure, SQL, Pandas",2025-11-13,339
1986,SQL Developer,Flipkart,Bengaluru,Internship,1-3 Years,307082,Consulting,"SQL, NumPy, Tableau, Python, Azure",2025-12-26,387
1987,Data Engineer,TCS,Noida,Internship,5+ Years,453082,Analytics,"Statistics, Excel",2025-09-06,47
1988,SQL Developer,Accenture,Chennai,Full-time,3-5 Years,434619,Consulting,"Statistics, Tableau",2025-07-22,862
1989,Business Analyst,TCS,Noida,Contract,Fresher,746041,Consulting,"Excel, Python",2025-01-05,151
1990,Data Scientist,TCS,Ahmedabad,Internship,3-5 Years,913033,E-commerce,"Pandas, Machine Learning, Azure",2025-07-06,717
1991,ML Engineer,Accenture,Hyderabad,Contract,1-3 Years,1895942,IT Services,"Azure, NumPy",2025-11-02,445
1992,Data Scientist,Amazon,Delhi,Internship,5+ Years,1488476,E-commerce,"Tableau, Azure, Power BI, Python",2025-01-23,331
1993,BI Developer,Microsoft,Gurugram,Internship,1-3 Years,2405011,IT Services,"NumPy, Python",2025-05-27,650
1994,Business Analyst,Microsoft,Kolkata,Contract,5+ Years,1709033,E-commerce,"NumPy, Excel, Tableau, Statistics",2025-10-15,870
1995,ML Engineer,Tech Mahindra,Chennai,Full-time,1-3 Years,1806064,Consulting,"Pandas, Azure",2025-05-25,58
1996,SQL Developer,Tech Mahindra,Bengaluru,Full-time,5+ Years,680121,Finance,"Tableau, NumPy, Statistics",2025-06-11,36
1997,Data Analyst,HCL,Delhi,Contract,1-3 Years,2018315,Finance,"Power BI, Excel",2025-08-18,366
1998,ML Engineer,Cognizant,Mumbai,Full-time,Fresher,1820594,Consulting,"SQL, Pandas",2025-02-02,240
1999,Business Analyst,Tech Mahindra,Delhi,Full-time,3-5 Years,2025225,IT Services,"NumPy, Pandas, Python, Power BI",2025-12-14,137
